name,code
陆家Ｂ股,900932
宝信Ｂ,900926
华谊B股,900909
神奇B股,900904
机电Ｂ股,900925
动力Ｂ股,900920
锦江Ｂ股,900934
海立Ｂ股,900910
开开Ｂ股,900943
东信Ｂ股,900941
百联Ｂ股,900923
黄山Ｂ股,900942
上工Ｂ股,900924
氯碱Ｂ股,900908
大名城B,900940
国新B股,900913
锦在线B,900914
锦港Ｂ股,900952
云赛Ｂ股,900901
中毅达B,900906
海科B,900938
天雁B股,900946
鄂资Ｂ股,900936
*ST海创B,900955
皇庭B,200056
瓦轴B,200706
虹美菱B,200521
杭汽轮Ｂ,200771
宁通信B,200468
古井贡Ｂ,200596
粤高速Ｂ,200429
飞亚达Ｂ,200026
鲁泰Ｂ,200726
深纺织Ｂ,200045
*ST山航B,200152
苏常柴Ｂ,200570
特力Ｂ,200025
苏威孚Ｂ,200581
深物业B,200011
粤照明Ｂ,200541
建车B,200054
深南电B,200037
粤电力Ｂ,200539
南玻Ｂ,200012
深深房Ｂ,200029
深赛格B,200058
冰山B,200530
闽灿坤Ｂ,200512
招港B,201872
深康佳Ｂ,200016
本钢板Ｂ,200761
深粮B,200019
江铃Ｂ,200550
深中华B,200017
京粮B,200505
一致Ｂ,200028
张裕Ｂ,200869
富奥B,200030
方大Ｂ,200055
晨鸣Ｂ,200488
安道麦B,200553
中鲁Ｂ,200992
东旭B,200413
深华发Ｂ,200020
京东方Ｂ,200725
长安Ｂ,200625
*ST东海B,200613
保险主题,399809
,000869
,000849
国证保证,399420
,000012
深信中低,399299
,000101
深信中高,399298
,000022
深信用债,399301
深公司债,399302
,000116
证券龙头,399437
企债指数,399481
,000018
800非银,399966
,000914
300金融,399914
,000038
,000974
1000金融,399387
CSSW证券,399707
证券公司,399975
,000134
,000934
中证金融,399934
,000076
金融指数,399240
国证银行,399431
中证银行,399986
深成金融,399686
,000992
深证金融,399619
,000052
,000139
,000063
,000029
大盘价值,399373
国证红利,399321
,000008
,000149
国证转债,399413
大盘低波,399404
,000031
国证治理,399322
,000042
地产等权,399983
,000053
,000058
,000125
珠三角,399356
,000110
,000054
,000682
央视治理,399554
,000056
,000048
,000129
深证Ｂ指,399108
,000021
,000170
央视50,399550
成份Ｂ指,399003
,000016
,000011
国证Ｂ指,399318
,000055
电子50,399281
环渤海,399357
,000903
中证100,399903
,000152
深证转债,399307
,000062
深转交债,399290
,000060
,000155
巨潮100,399313
央视成长,399552
,000006
,000036
,000151
中证白酒,399997
创新示范,399351
,000098
,000003
,000050
国证A50,399310
深企综指,399352
,000019
国证价值,399371
创业板G,399667
800地产,399965
,000688
央视责任,399555
,000043
投资时钟,399391
绿色煤炭,399436
国证食品,399396
中证酒,399987
,000010
周期100,399402
深证成长,399346
巨潮大盘,399314
,000136
煤炭等权,399990
长三角,399355
中小责任,399651
,000300
沪深300,399300
CSSW电子,399811
创业板50,399673
,000100
国证基金,399379
1000地产,399367
乐富指数,399103
中证煤炭,399998
,000005
国证ETF,399380
,000025
深证科技,399339
,000855
100低波,399645
创业大盘,399293
红利100,399411
,000015
深证ETF,399306
,000051
,000901
小康指数,399901
,000126
ESG300,399378
创成长,399296
国企改革,399974
,000135
大盘成长,399372
,000935
中证信息,399935
,000932
中证消费,399932
深证红利,399324
,000159
中经GDP,399399
I300,399416
创新引擎,399050
国证300,399312
,000047
,000032
,000093
大中盘,399400
国证农业,399365
国证责任,399369
中小治理,399650
深证治理,399328
深周期50,399670
300深市,399972
,000077
,000039
创业板R,399606
创业板指,399006
深证龙头,399653
移动互联,399970
,000096
地产指数,399241
1000消费,399385
中创100R,399611
中创100,399612
,000906
深证100R,399004
深证100,399330
深证创新,399016
,000069
,000148
,000865
中创成长,399626
,000111
国证基建,399359
,000074
国证地产,399393
分析师指数,399354
,000001
,000002
,000017
,000044
央视回报,399553
云科技,399363
创业新兴,399643
TMT50,399610
,000070
,000853
生物医药,399441
中小创Q,399294
深证F60,399701
深证价值,399348
深证民营,399337
,000863
国证1000,399311
100绩效,399656
,000064
深证时钟,399644
,000986
中盘低波,399406
CSWD生科,399993
,000108
中创EW,399660
,000147
1000成长,399630
深新基建,399274
深红利50,399672
深证F120,399702
防御100,399403
,000928
中证能源,399928
,000040
,000075
国证成长,399370
深100EW,399632
,000090
深证医药,399618
创医药,399275
绩效指数,399398
国证服务,399320
,000131
深证责任,399341
深创100,399088
成长40,399326
,000103
云科技50,399279
,000860
高铁产业,399807
中小红利,399649
深证信息,399620
深证低波,399661
1000能源,399381
深成医药,399685
深证地产,399637
深证300,399007
深证300R,399344
深医药50,399647
,000993
中证医疗,399989
中小成长,399602
工业4.0,399803
,000867
养老产业,399812
深成信息,399687
,000057
,000857
1000公用,399390
智能家居,399996
,000150
创科技,399276
长江100,399278
深证中游,399705
,000028
深证F200,399703
,000814
,000104
民企100,399362
深证消费,399617
创业300,399012
,000121
消费100,399364
生物50,399280
,000041
中小低波,399663
深成消费,399684
,000065
中小100,399005
中小100R,399333
深证下游,399706
,000030
国证交运,399433
物联网50,399285
深防御50,399671
深成指R,399002
,000059
深证成指,399001
,000037
中小绩效,399658
,000046
中关村50,399423
苏州率先,399410
深成工业,399682
,000027
国证新兴,399392
,000109
央视创新,399551
,000933
中证医药,399933
中创高新,399652
创业基础,399640
,000035
300绩效,399657
深证新兴,399641
大盘高贝,399405
深A医药,399674
1000医药,399386
中盘价值,399375
,000142
国证医药,399394
中小等权,399634
AI50,399284
深证绩效,399655
国证Ａ指,399317
,000913
300医药,399913
创业板EW,399635
深消费50,399646
国证物流,399353
科技100,399608
中创500,399625
中小价值,399604
,000078
,000991
,000004
,000123
中小专利,399690
1000价值,399631
1000工业,399383
金融科技,399699
中创价值,399627
SME创新,399017
深市精选,399013
,000118
中盘成长,399374
小盘低波,399408
创业蓝筹,399295
深成电信,399688
创业板综,399102
央视文化,399557
,000138
深300EW,399633
1000信息,399388
,000160
深证1000,399011
碳科技60,399060
科研指数,399243
专利领先,399427
深证央企,399335
,000112
中小300,399008
,000007
,000989
,000128
在线消费,399361
,000130
国证通信,399389
,000079
国证文化,399397
深成可选,399683
区块链50,399286
新指数,399100
巨潮中盘,399315
,000162
中证国防,399973
中创低波,399665
中关村60,399697
中小综指,399101
中小新兴,399642
智能汽车,399432
深证综指,399106
1000可选,399384
深证Ａ指,399107
CSWD并购,399992
深证高贝,399662
中证体育,399804
国证军工,399368
深证文化,399654
,000120
中小基础,399623
互联金融,399805
,000073
国证国安,399418
中关村A,399422
中证军工,399967
深证可选,399616
创业高贝,399694
,000851
公共健康,399277
深证能源,399613
,000802
,000858
深成指EW,399659
,000117
,000891
一带一路,399991
国证油气,399439
,000009
,000026
,000045
,000067
深证电信,399621
新能源车,399417
创业低波,399692
基建工程,399995
深证工业,399615
中创高贝,399666
深成公用,399689
,000132
深证农业,399669
文化指数,399248
创业创新,399018
,000113
,000982
500等权,399982
军工指数,399959
,000847
,000095
制造指数,399233
,000905
中证500,399905
绿色电力,399438
运输指数,399237
深证200R,399679
深证200,399009
I100,399415
,000119
,000161
创质量,399269
中小盘,399401
,000115
,000856
深证GDP,399648
创业板V,399668
,000068
,000094
中证传媒,399971
,000145
CS新能车,399976
碳科技30,399030
,000107
500深市,399802
信息安全,399994
皖江30,399350
,000092
,000106
,000097
中盘高贝,399407
深证公用,399622
深次新股,399678
,000049
批零指数,399236
,000020
,000141
央视生态,399556
小盘价值,399377
大数据50,399282
,000034
,000072
创业专利,399691
,000114
资源优势,399319
国证大宗,399366
巨潮小盘,399316
,000827
中小高贝,399664
深互联网,399675
中创400,399624
小盘成长,399376
CSSW传媒,399810
,000033
,000099
新硬件,399360
深医药EW,399676
大农业,399814
国证高铁,399419
机器人50,399283
中证国安,399813
,000102
IT指数,399239
深证创投,399696
环境治理,399806
安防产业,399693
综企指数,399249
深证大宗,399639
创精选88,399291
国证传媒,399434
新丝路,399429
新浪100,399297
国证新能,399412
农林指数,399231
水电指数,399234
深证装备,399636
,000091
,000066
700价值,399629
700成长,399628
深证700,399010
采矿指数,399232
深成能源,399680
,000153
,000852
,000137
生态100,399817
,000158
小盘高贝,399409
国证环保,399358
,000146
1000材料,399382
深证节能,399695
商务指数,399242
中小创新,399015
,000071
中证新能,399808
深互联EW,399677
建筑指数,399235
国证2000,399303
,000133
国证定增,399428
深成材料,399681
,000819
深证上游,399704
,000823
深证材料,399614
,000987
深证环保,399638
国证有色,399395
,000854
国证钢铁,399440
国证农牧,399435
公共指数,399244
,000105
民企发展,399292
优势成长,399698
,000122
餐饮指数,399238
添富睿C,501040
消费增强,501089
富久LOF,501209
南方原油,501018
美元债,501300
证券C,501048
全指证券,501047
香港银行,501025
交银瑞丰,501087
交银瑞思,501092
科创华泰,501202
港股通,501309
上50LOF,502040
券商LOF,502053
广州广河,180201
银华明择,501038
鹏华前海,184801
东证恒元,501066
科创基金,501076
50AH,501050
国企改革,502006
ESG基金,501086
一带一路,502013
越秀高速,180202
AH50C,501068
普洛斯,508056
证券LOF,502010
50LOF,502048
华夏翔阳,501093
50增强,502020
科创混合,501073
券商基金,501016
嘉实优选,501189
东证目优,501053
优享FOF,501211
价值基金,501310
添富悦享,501063
东证睿玺,501049
国金鑫新,501000
泓德丰泽,501071
金选300A,501060
智选FOF,501210
港股高息,501305
浙江杭徽,508001
港股高C,501306
易基科创,506002
恒生联接,501302
中欧汇选,501213
积极FOF,501215
科创国联,501096
添富科创,506006
东吴苏园,508027
张江REIT,508000
银华鑫盛,501022
添富创新,501206
科创中金,501080
科创中欧,501081
首钢绿能,180801
科创长城,506008
财通精选,501001
中关村,508099
科创板基,506000
沪深300A,501043
沪深300C,501045
蛇口产园,180101
消费基金,501090
科创平安,501099
鹏华创新,501205
生物科技,501009
科创富国,501077
嘉实瑞熙,501091
东证睿泽,501054
南方瑞合,501062
环境C,501031
科创建信,501098
医疗基金,502056
科创投资,501082
财通福盛,501032
科创银华,501083
国企红利,501059
盐港REIT,180301
广发睿阳,501070
质量基金,501069
科创大成,501079
互联医疗,501007
智胜先锋,501219
万家科创,506001
中欧创新,501208
生物科C,501010
华夏兴融,501186
优选配置,501212
行业精选,501216
香港中小,501021
香港大盘,501301
新经济HK,501311
添富精选,501188
睿智FOF,501218
恒生中型,501303
科创主题,501075
军工LOF,502003
BOCI科创,501095
首创水务,508006
华夏创新,501207
经典成长,501065
科创板BS,506005
中证500C,501037
钢铁LOF,502023
财通福瑞,501028
科创红土,501201
红利基金,501029
富国科创,506003
易基未来,501203
新能源车,501057
500增强,502000
科创配置,501078
精准医疗,501005
互联医C,501008
军工基金,501019
财通升级,501015
中药基金,501011
新能车C,501058
中药C,501012
环境治理,501030
嘉实瑞虹,501088
中证500A,501036
科创财通,501085
财通福鑫,501046
科创加银,501200
科创国寿,501097
添富睿丰,501039
财通福享,501026
国泰价值,501064
超大ETF,510020
央企ETF,510060
价值ETF,510030
180ETF,510180
50ETF,510050
红利ETF,510880
深成ETF,159903
深100ETF,159901
中盘ETF,510130
中小100,159902
治理ETF,510010
启航次级,119401
洛钼转债,113501
12鸿仪债,118013
14长热06,119130
14邯中小,111067
国债1510,101510
白电转债,113549
14长热05,119129
14长热04,119128
国债0906,100906
永创转债,113559
15狮桥07,119138
13国债25,019325
10国债23,019023
13新诚03,118197
11国债12,019112
蒙电转债,110041
14长热03,119127
隆20转债,113038
13国债09,019309
12宝塔01,118090
14好想债,112204
13国债16,019316
14长城债,118907
海运转债,110012
星宇转债,113040
13新诚01,118169
13新明02,118174
阿里06,119050
佳都转债,110050
13淮康嘉,118116
12航食01,118045
永冠转债,113612
13德御02,118202
骆驼转债,113012
12天彩债,118027
13梅花01,118125
林洋转债,113014
12威仕达,118054
14广发02,118905
福特转债,113551
科森转债,113521
12国债12,019212
11国债15,019115
15阳光05,118490
13恒顺达,118085
南威转债,113540
13金鹏02,118224
14长热02,119126
璞泰转债,113562
11国债05,019105
13腾晋02,118213
14金鼎债,118266
民生转债,110023
17国债22,019577
12长公债,118025
淳中转债,113594
13国债01,019301
阿里04,119044
国债0807,100807
南山转债,110020
15十四01,118392
阿里10,119100
侨城04,119026
13德御01,118176
澜沧江5,119033
15广发07,118936
14常机债,118301
紫金转债,113041
13江南01,118167
15翔控03,118353
12航食02,118086
寿仙转债,113585
14广发01,118904
12盛水债,118066
12常科试,118022
15漳龙债,118321
12通惠债,118058
14洋口债,118259
15证通01,112288
15海控01,118357
12远古债,118033
16国债07,019535
侨城03,119025
进出2101,018063
13绿润债,118126
吴中06,119016
14陕旅01,118297
玲珑转债,113019
12国债09,019209
18国债01,019583
核建转债,113024
明阳转债,113029
嘉友转债,113599
金诚转债,113615
高能转债,113515
14华控债,118315
14金国际,118283
13广发02,112182
12鸿瑞债,118061
15甘电债,112259
山证1501,117519
15南京02,118924
伟明转债,113523
滨化转债,113034
浙能转债,110029
15迎宾馆,118318
14国债08,019408
15国信03,118922
15国信01,118915
宁公控1,119017
白云转债,110035
15国债04,019504
16奥燃01,112385
山证1503,117531
15东北01,118913
06豫投债,111029
12宝塔02,118107
15蚂蚁5A,119252
国债1504,101504
151苏宁B,119405
国债1106,101106
14东北债,118910
节能转债,113051
15湘金01,112254
12雷山债,118060
15中城02,118407
振德转债,113555
国债1038,101038
14浦发08,119069
21国债05,019653
15广田债,112241
15晋交02,118456
13国债05,019305
华热04,116150
14浦发06,119067
14浦发04,119065
国债1301,101301
徐新盛03,119111
15粤科债,112297
国电转债,110018
阿里03,119041
12杭建工,118076
澜沧江1,119029
14卡森01,117005
15株国01,118332
15金通A2,119122
15翔控01,118347
海尔转债,110049
大地优03,116106
18国债04,019586
15东网债,112302
15翔控02,118348
15中科02,118449
13大唐02,118237
14苏宁B,119403
正川转债,113624
16金圆01,118474
14浦发02,119063
12中能02,118088
16申宏01,112386
国债1215,101215
阿里01,119035
14中超债,112213
再升转债,113510
国债1413,101413
16农四01,112403
中行转债,113001
12北矿债,118041
17特国03,019574
13八达01,118149
15狮桥06,119137
12四环01,118024
15长影01,112304
15和国资,118423
鹤21转债,113632
18国债19,019601
16华控01,118482
16胜通01,112397
建发房1,119077
15南京01,118918
克来转债,113552
15翔控05,118414
15濮水04,119143
16双星01,112337
15顺鑫02,112289
16高鸿债,112324
16银宝债,118483
15恒运债,112251
11新兴02,112027
15中环债,112265
16蔡家01,118467
阿里09,119088
15鸿业02,118459
18国债22,019604
15昆经01,118426
,119169
04首旅债,111022
16东泰债,118476
凯迪01,119185
17国债10,019564
14恒运01,112225
10国债13,019013
09国债04,019904
14中和1A,119119
同仁转债,110022
16华西01,112367
15中山02,118940
世联1B,116063
16桂金投,118462
15云旅债,112250
16魏桥02,112344
09国债03,019903
12锦昉债,118043
16昆经01,118534
12嘉林债,118083
16国债04,019532
川投转债,110016
14杰赛债,112214
15新沂01,118428
ST湘鄂债,112072
国债1522,101522
国债1403,101403
家悦转债,113584
13国元01,112186
03中铁债,111023
14国债06,019406
14陕旅03,118299
国债1204,101204
15纳海债,117013
15株国02,118333
东湖转债,110080
17国债18,019572
16融投02,118491
16华南02,112387
多伦转债,113604
15顺鑫01,112245
16南都01,112382
12拓奇债,118004
14水务03,119105
12乐视01,112085
15徐新债,118386
宁建转债,113036
14国债22,019422
17国债23,019578
国债1032,101032
16TCL02,112353
法兰转债,113598
海印01,119082
14浦发03,119064
15国海01,118917
,119164
16苏展01,118512
14浦发05,119066
泛微转债,113587
中南1优3,116092
鸿飞01,116110
12国债21,019221
招商1501,117512
博威转债,113031
21国债07,019655
中南1优2,116091
13国信01,118901
建发房2,119078
鸿飞03,116112
鸿飞04,116113
12中泰债,112070
16皖新路,118522
16曲文01,112328
17国债05,019559
海印05,119086
15绵交发,118358
15瑞泥01,118362
16凯迪01,112441
博汇转债,110007
世联1A,116062
13海岛01,118189
海印04,119085
16桂投01,118493
15东方01,118391
福能转债,110048
天创转债,113589
16环保债,118579
13开来债,118141
15金控01,118377
16一创01,112319
14衡拖债,118261
16厦贸01,112342
15东华01,112268
12泰亨债,118092
13海交投,118111
15蚂蚁2A,119160
长经06,119215
圣达转债,113539
13合利债,118173
佳力转债,113597
联泰转债,113526
南方A2,119238
16东林02,112426
15新华01,118411
12东配件,118059
15华邦债,112270
12宁西债,118036
建发房4,119080
隆基转债,113015
美兰07,119228
双良转债,110009
11国债08,019108
15城南债,118446
三电优07,116102
东证1501,117516
12武医债,118031
15阳光02,118334
11国债23,019123
15中洲债,112281
傲农转债,113620
15投资01,112307
15乐视02,118370
12粤电01,112143
农发2002,018084
12福添债,118094
12中山01,112123
14司尔01,112230
18国债15,019597
14水务02,119104
12建峰债,112122
美诺转债,113618
东证1502,117534
15星辉债,112261
16软控01,112350
11超日债,112061
13瑞源01,118128
16恒地01,118453
13宏公路,118078
国债0308,100308
15中城01,118369
15贵高01,118351
12蒙奶联,118062
12明牌债,112069
16魏桥03,112359
12露笑债,112131
12冀东02,112114
国债1502,101502
12华包债,112130
18国债20,019602
12联发债,112120
16中南01,112325
13利树债,118122
15国安债,118401
12景兴债,112121
11国脉债,112035
12浔旅债,118005
常熟转债,113018
14南郊债,118291
生益转债,110040
14北农债,112203
15宁温泉,118409
宁公控2,119018
21国债02,019650
,019412
20国债07,019633
川投转债,110061
13旭长债,118163
15长租01,118460
17国债14,019568
15国海02,118923
16泛控02,112362
15阳房01,112260
17国债02,019556
20国债13,019643
胜达转债,113591
福20转债,113611
金田转债,113046
16步高02,112431
易汇一A2,116140
15荣发02,118388
17国债25,019580
13东北01,112194
16泰达02,118472
14国债27,019427
济钢1优,119262
11棕榈债,112068
12海型债,112103
12舜天债,112108
旗滨转债,113047
东缆转债,113603
京东优02,119250
17国债24,019579
12漳水债,118051
05国债⒀,010513
12中欣02,118008
15新证债,112298
ST奈伦债,111039
15乐视01,118337
12中财债,112169
南航转债,110075
16鲁焦01,112333
15华联债,112240
15金街02,112274
15东旭债,112243
10煤气02,112024
15国海债,112244
海印03,119084
环境转债,113028
13昆旅01,118200
16泰达01,118471
索发转债,113547
14国债20,019420
06铁道07,111034
12浙富立,118012
16仪水务,118530
世运转债,113619
侨城02,119024
12致富债,118065
盛屯转债,110066
12海纳债,118082
16怀化债,118517
日月转债,113558
15铁岭01,118343
现代转债,110057
12黑乳债,118044
三电优05,116100
21国债09,019657
深燃转债,113006
15淮新01,118416
19国债10,019620
柳药转债,113563
14海宁债,117002
09哈城投,111052
鼎胜转债,113534
09国债01,019901
17国债15,019569
15新能债,118328
12南糖债,112109
14叠石01,118284
14申鑫债,118289
天路转债,110060
13丰投01,118175
16兴蓉01,112413
14长隆04,119094
工行转债,113002
明泰转债,113025
16冀中01,112292
16魏桥01,112343
16银亿04,112404
海容转债,113590
15华东债,112247
凌钢转债,110070
12德福莱,118002
起帆转债,111000
徐新盛02,119110
14华邦01,112208
16劲嘉01,112332
15国债08,019508
19国债13,019623
15珠九债,118404
15福星01,112235
16国债08,019536
山鹰转债,110047
14金贵债,112231
国债0303,100303
16铜仁01,118487
13国债11,019311
12东锆债,112110
15利得债,118382
12科地01,118099
15聚丰01,118432
12华茂债,112074
16国债09,019537
08国债25,019825
大业转债,113535
鹰19转债,110063
13莲花山,118110
京东3优3,116161
15泰禾债,118339
13围海债,112177
金牌转债,113553
12黑牛01,112163
15国债03,019503
19国债11,019621
农发2001,018083
核能转债,113026
13福星门,118121
15株国03,118368
18国债21,019603
19国债07,019617
国债1512,101512
12蒙农科,118028
09国债06,019906
08东特债,111046
19国债04,019614
15渤租01,112279
山证1502,117520
泰晶转债,113503
16国债19,019547
15昆钢债,118405
12杭设备,118077
国投转债,110073
14江仓债,118282
15盛运01,118447
长经05,119214
11国债25,019125
13国债12,019312
14国债30,019430
17国债12,019566
16华美01,112348
16泰禾02,112394
12太钢02,112104
13恒顺债,112147
16步高01,112351
15万科01,112285
15东北债,112296
16宝安01,112366
15阳集01,118350
16太阳01,112371
15东莞债,112278
20国债03,019629
建发房3,119079
10国债12,019012
12国债11,019211
13南浔债,118096
凯迪05,119189
国开2005,018014
城地转债,113596
14兴蓉01,112224
15金通A1,119121
05粤交通,111026
14江泥01,112223
12中欣01,118006
侨城05,119027
12中实债,118023
13天喜01,118119
15株发02,118360
国债0809,100809
,118384
凯迪04,119188
16投资01,112323
12松江债,118075
星美05,119182
15广投02,118380
15金通B,119123
16金贵01,118536
14济环01,118265
08国债26,019826
15深爱01,112293
16宜集01,118521
12山寨债,118097
桐20转债,113032
13福星债,117001
15中山01,118939
海环转债,113532
12森园01,118052
15国债17,019517
13宝龙01,118204
国债1613,101613
14苏污水,118281
11国债14,019114
国债917,101917
13华岳债,118084
16徐工01,112312
科达转债,113569
16国债26,019554
澜沧江2,119030
08国债18,019818
06铁道01,111033
09渝水投,111048
16国购02,112354
12蓝博02,118091
16新光01,118464
扬保障5,119235
12国债10,019210
12蓝博01,118067
12东飞01,118068
11新野01,112081
14铁岭债,112199
15金国01,118372
16三聚债,112390
12国债19,019219
13国债17,019317
21国债08,019656
12光电债,112148
凯迪2优3,116028
凯迪2优4,116029
12扬安债,118050
科慧05,119176
15蚂蚁5B,119253
洪城转债,110077
15国债02,019502
13济环01,118114
16娄底债,118477
16必康债,118500
18国债24,019606
13腾晋01,118201
10大亚债,112020
15雷山债,118342
15昆投02,118336
15阳光03,118390
16化纤债,118566
银河1504,117533
13骏浩01,118098
14筑经02,118322
14浦发01,119062
15柯桥02,118385
15蚂蚁1A,119146
起步转债,113576
12九恒星,118009
12福星债,118030
13锡软件,118079
15龙里债,118352
15九洲债,117009
15南国01,118415
大秦转债,113044
09国债24,019924
13淹城债,118093
04华电1,111024
16昆投01,112375
凯迪2优5,116030
18国债28,019610
15株发01,118341
11远兴债,112056
15星河A2,116071
13济环02,118115
09亿城债,112013
星美03,119180
15荣发01,118363
国债1017,101017
12申环01,118018
进出2103,018064
12国债16,019216
18国债18,019600
安徽1605,107151
15本钢01,112236
16华美02,112396
辽宁1509,109765
鸿飞02,116111
15海伟02,112294
大地优02,116105
13汤山债,118070
13浔旅债,118190
凯迪02,119186
12苏宁01,112138
15天保01,112256
15荣安债,112262
15中武债,112301
12锡物流,118010
银河1502,117522
15荣发05,118442
16海控01,118499
16桂建01,118553
徐新盛04,119112
15扬化01,118356
16苏宁01,118485
15中和1A,119163
12澳洋01,118029
15易成债,118329
15临安01,118335
15长交债,118338
14国债19,019419
南方A1,119237
国开2002,018011
内蒙1609,107127
凯迪2优6,116031
02广核债,111019
12海药债,112092
15东北02,118928
14长隆03,119093
14水务05,119107
全筑转债,113578
健20转债,113614
12久联债,112171
15宁证01,118326
14邳水01,118317
16鸿达债,118525
13新诚02,118179
14陕旅02,118298
国债0907,100907
国债0115,100115
11柳工01,112032
澜沧江4,119032
12中顺债,112156
15搜特债,112275
15荣发03,118389
14南京债,118908
15柯桥01,118364
侨城01,119023
12恒星债,118063
11新筑债,112053
12宣酒债,118040
国开1803,018009
10国债27,019027
13国债03,019303
16国债06,019534
银河1503,117530
15长兴债,118396
环旭转债,113045
15国信06,118935
12四方债,118014
09华菱债,111050
16侨城01,112376
11冀能债,112028
16华西02,112389
15柳建债,118371
12国债14,019214
15蚂蚁1B,119147
12天沃债,112077
15渤租02,112284
15立业债,112300
15濮水05,119144
凯迪03,119187
15昆新01,118395
15星海02,118402
13一创01,118902
14长隆01,119091
15昆发01,118346
徐新盛05,119113
08西基投,111038
12福星门,118038
15泰禾03,118375
15金街03,112277
20特国01,019635
苏租转债,110083
11中泰01,112044
国开2102,018019
10国债01,019001
11国债17,019117
17国债07,019561
19国债03,019613
江南转债,113010
16当代债,112383
16奥燃02,112416
13胜伟债,118118
12中桥债,112116
16太安02,112329
16龙基02,112391
16信利01,112421
15阳光04,118421
启航优先,119053
11鲁西债,112030
13赤湾01,112192
12森德债,118011
13御景01,118112
15中科01,118448
晶科转债,113048
14华夏债,118306
16株高01,118496
12瑞昌01,118034
东方转债,110027
15长江01,118929
09宿建投,111059
11凯迪债,112048
15铜发01,118440
国开1902,018010
10国债39,019039
12国债15,019215
14国债07,019407
16国债05,019533
08昆建债,111037
16盛润债,112378
扬保障3,119233
18国债05,019587
徐新盛01,119109
15东旭01,118359
信择161A,116143
12嘉力达,118001
16棕榈01,112372
01三峡10,111015
06国债⑴,010601
15国债27,019527
18国债09,019591
21国债10,019658
11赤湾01,112082
13美邦01,112193
钒钛债1,115001
15兴阳债,118410
15山证04,118937
14歌尔债,117003
14长隆02,119092
14水务04,119106
星美02,119179
九州转债,110034
14水务01,119103
14银河债,118286
11海大债,112047
12金正债,118104
15中置01,118452
12中能01,118020
12澳洋02,118039
12金王债,112141
13普邦债,112172
12海吉星,118049
15瑞泥02,118406
15沪宝01,118422
02国债⑶,010203
07国债10,010710
13国债21,019321
14国债13,019413
14国债24,019424
17国债09,019563
20国债01,019627
国债0403,100403
国债0501,100501
09连中小,111054
08万科G1,112005
12海翔债,112125
大地优01,116104
15昆产投,118308
15远东A2,119167
16国债20,019548
格力转债,110030
上银转债,113042
12民生债,112158
13苏宁债,112196
13新港债,118140
宁建04,119009
15泰丰01,118365
16铜仁02,118582
国信1502,117528
15世宝01,117012
12深机01,112111
15浙湖01,118408
15国广债,118430
15一创01,118916
15新郑债,118376
15东方02,118425
12墨龙01,112178
15渝高债,118378
21国债⑽,010110
21国债⑿,010112
05国债⑸,010505
06国债⒃,010616
07国债01,010701
国开1701,018005
进出1911,018061
10国债36,019036
12国债17,019217
13国债14,019314
13国债22,019322
14国债18,019418
14国债28,019428
16国债01,019529
16国债11,019539
17国债03,019557
19国债01,019611
20国债02,019628
20国债15,019645
20国债18,019648
21国债01,019649
21国债06,019654
21国债16,019664
09国债22,019922
国泰君1,101602
03华能1,111020
03华能2,111021
05泰达债,111030
08吉高速,111044
09银基债,112014
11鄂能债,112054
13秦川债,112151
16国购01,112334
16河钢01,112419
房信5,119246
05国债⑷,010504
中信转债,113021
星美04,119181
国债0213,100213
11中利债,112094
15国元01,118932
04华电2,111025
16新大02,112361
中兴债１,115003
11软控债,112029
11三钢01,112036
12中兴01,112090
13山证01,112197
11珠海债,112025
20国债⑷,010004
21国债⑺,010107
21国债⒂,010115
02国债⑽,010210
02国债⒂,010215
03国债⑴,010301
03国债⑺,010307
03国债⑻,010308
03国债⑾,010311
04国债⑶,010403
04国债⑷,010404
04国债⑻,010408
05国债⑶,010503
05国债⑾,010511
06国债⑶,010603
06国债⑷,010604
06国债⑸,010605
06国债⑹,010606
06国债⑼,010609
06国债⑽,010610
06国债⑿,010612
06国债⒀,010613
06国债⒄,010617
06国债⒅,010618
07国债03,010703
07国债04,010704
07国债05,010705
07国债06,010706
07国债07,010707
07国债13,010713
国开1301,018001
国开1401,018003
国开2004,018013
国开2101,018018
农发1901,018081
10国债02,019002
10国债03,019003
10国债04,019004
10国债05,019005
10国债07,019007
10国债09,019009
10国债10,019010
10国债11,019011
10国债14,019014
10国债15,019015
10国债17,019017
10国债18,019018
10国债20,019020
10国债21,019021
10国债22,019022
10国债24,019024
10国债25,019025
10国债26,019026
10国债28,019028
10国债29,019029
10国债30,019030
10国债31,019031
10国债32,019032
10国债33,019033
10国债34,019034
10国债37,019037
10国债38,019038
10国债40,019040
10国债41,019041
11国债02,019102
11国债03,019103
11国债04,019104
11国债06,019106
11国债13,019113
11国债19,019119
11国债20,019120
11国债21,019121
12国债01,019201
12国债02,019202
12国债04,019204
12国债05,019205
13国债02,019302
13国债07,019307
13国债13,019313
13国债15,019315
13国债19,019319
14国债02,019402
14国债03,019403
14国债05,019405
14国债26,019426
15国债05,019505
15国债07,019507
15国债11,019511
15国债13,019513
15国债18,019518
15国债21,019521
15国债22,019522
16国债02,019530
16国债12,019540
16国债15,019543
16国债17,019545
16国债24,019552
17国债04,019558
17国债19,019573
18国债10,019592
18国债26,019608
19国债05,019615
19国债08,019618
19国债09,019619
20国债05,019631
